date,AFG,AKRBP,ATEA,BRG,DNB,ELK,EQNR,FRO,GJF,KOG,MOWI,MPCC,NHY,NOD,ORK,PROT,SALM,STB,SUBC,TEL,TOM,VAR,VEI,VEND,YAR
2016-06-16,23998.0,608269.0,49762.0,108949.0,4183948.0,,4327986.0,1585945.0,688498.0,40563.0,3005390.0,,5944313.0,1736917.0,2150886.0,153683.0,517892.0,2480660.0,1448292.0,2198402.0,197864.0,,115941.0,193273.0,723427.0
2016-06-17,73987.0,560943.0,139022.0,115467.0,4308160.0,,5144991.0,808186.0,677018.0,306059.0,2836563.0,,6762981.0,555454.0,2127147.0,177080.0,522423.0,1827613.0,1774331.0,3022164.0,396646.0,,166231.0,197316.0,1084138.0
2016-06-20,96999.0,511544.0,57861.0,95338.0,2485879.0,,3455243.0,586968.0,361384.0,180085.0,1806677.0,,4993356.0,740263.0,1605554.0,119656.0,226965.0,2114845.0,1080865.0,1488929.0,163700.0,,30404.0,139649.0,666068.0
2016-06-21,42695.0,389572.0,20495.0,93186.0,2768603.0,,3219359.0,733694.0,353042.0,45864.0,2505787.0,,3873575.0,546098.0,1162165.0,98201.0,359840.0,1398039.0,1315995.0,960656.0,158258.0,,90987.0,56513.0,625249.0
2016-06-22,16548.0,268139.0,36283.0,75774.0,2553525.0,,3653692.0,476477.0,382966.0,123400.0,2001460.0,,3228017.0,552845.0,2324115.0,58651.0,205026.0,1069416.0,1358111.0,1157513.0,175472.0,,85456.0,83753.0,565242.0
2016-06-23,29008.0,329292.0,27636.0,83827.0,2802846.0,,4283696.0,797839.0,299101.0,235780.0,1412650.0,,5012353.0,456073.0,1581604.0,99737.0,191629.0,1682719.0,1408243.0,1383542.0,200490.0,,46208.0,103383.0,662459.0
2016-06-24,30285.0,731402.0,76681.0,134321.0,6521253.0,,7366290.0,1131119.0,635067.0,266387.0,2995384.0,,7630889.0,1161980.0,2224108.0,189159.0,308468.0,6593849.0,2171198.0,2825196.0,234674.0,,39259.0,179892.0,1067174.0
2016-06-27,27329.0,389757.0,49313.0,156818.0,6304290.0,,4451159.0,815969.0,633059.0,64483.0,2342540.0,,8951813.0,687151.0,2032569.0,120870.0,292661.0,3969982.0,1214976.0,2152810.0,205300.0,,113090.0,135399.0,973818.0
2016-06-28,43712.0,351255.0,73680.0,72950.0,5084019.0,,3657927.0,747327.0,581604.0,121530.0,2284660.0,,7748524.0,799892.0,2004579.0,66633.0,360155.0,2521794.0,1405357.0,2533036.0,202844.0,,67217.0,111725.0,723089.0
2016-06-29,26083.0,514653.0,22196.0,66392.0,3617399.0,,4079394.0,501751.0,934799.0,105409.0,2834503.0,,5090761.0,368218.0,1811321.0,43937.0,279252.0,1876954.0,1524716.0,1975098.0,202812.0,,77849.0,150633.0,502924.0
2016-06-30,36082.0,1034359.0,60122.0,132475.0,4738477.0,,6317798.0,984913.0,527699.0,194220.0,6321627.0,,5608521.0,373947.0,1863020.0,50866.0,378172.0,1842028.0,1164873.0,2981246.0,176700.0,,50472.0,133716.0,769458.0
2016-07-01,20286.0,504676.0,59334.0,60256.0,4268835.0,,3220417.0,517129.0,413385.0,120603.0,2818440.0,,6216697.0,388738.0,1416827.0,41350.0,168706.0,1941411.0,1219360.0,3273908.0,110626.0,,84104.0,157579.0,531691.0
2016-07-04,21103.0,451676.0,25539.0,25711.0,2909552.0,,2291639.0,286182.0,353435.0,50871.0,1949527.0,,3349174.0,312591.0,911008.0,45446.0,141813.0,1473415.0,883082.0,1706466.0,131932.0,,16932.0,31482.0,304611.0
2016-07-05,4428.0,523615.0,38272.0,42135.0,3702830.0,,3466637.0,593687.0,233071.0,41686.0,1941795.0,,4178597.0,513668.0,1126547.0,103117.0,140459.0,2616105.0,978941.0,1979160.0,114584.0,,69953.0,85068.0,671373.0
2016-07-06,12303.0,449051.0,18739.0,105228.0,3712298.0,,2787049.0,365343.0,438059.0,189754.0,2223621.0,,4314500.0,397021.0,1191339.0,51188.0,296212.0,3704657.0,1321017.0,3415596.0,192140.0,,91731.0,78081.0,487427.0
2016-07-07,21342.0,653348.0,52874.0,96845.0,3113737.0,,3174412.0,376882.0,301946.0,108108.0,1680652.0,,4790306.0,561460.0,1287615.0,164672.0,195394.0,2023824.0,1392424.0,1838135.0,64610.0,,26445.0,194819.0,461205.0
2016-07-08,2382.0,417222.0,25637.0,42223.0,3077656.0,,6010743.0,832568.0,308949.0,171659.0,1603852.0,,5191214.0,284601.0,1188368.0,368040.0,180897.0,2906280.0,1154824.0,1780268.0,186432.0,,43284.0,118143.0,448285.0
2016-07-11,21099.0,353061.0,26770.0,52695.0,3312161.0,,3658590.0,554864.0,415136.0,99464.0,1638376.0,,5857343.0,384347.0,1110138.0,310223.0,182869.0,2110458.0,1400355.0,1450549.0,135248.0,,24411.0,118728.0,484670.0
2016-07-12,38479.0,591819.0,24560.0,51728.0,15136462.0,,2740283.0,722890.0,406960.0,95792.0,1235500.0,,7734576.0,621016.0,1217409.0,75549.0,139218.0,1940623.0,1812207.0,1933575.0,285728.0,,28630.0,85783.0,638918.0
2016-07-13,20609.0,387299.0,15731.0,61312.0,5621413.0,,2749470.0,406574.0,323390.0,127481.0,1398675.0,,6280040.0,789085.0,796583.0,173377.0,138592.0,2337113.0,1237272.0,1129109.0,79274.0,,63813.0,48319.0,449910.0
2016-07-14,7746.0,1118067.0,84137.0,50240.0,4464384.0,,2975062.0,442625.0,335106.0,63447.0,1605427.0,,4604353.0,373385.0,1116819.0,81127.0,220105.0,7079879.0,1299225.0,1085078.0,135232.0,,45407.0,33371.0,524030.0
2016-07-15,17340.0,572584.0,53272.0,128752.0,2645445.0,,3041662.0,468757.0,793624.0,28880.0,1671814.0,,4574066.0,186018.0,2332099.0,70090.0,221291.0,3159539.0,648087.0,1051699.0,86730.0,,48951.0,66695.0,546702.0
2016-07-18,2250.0,364877.0,98215.0,119313.0,3276963.0,,2926454.0,393223.0,514473.0,20759.0,2035329.0,,3726639.0,280943.0,1400473.0,57340.0,181328.0,2143036.0,822207.0,1301576.0,114350.0,,17340.0,52995.0,491169.0
2016-07-19,4511.0,275615.0,38077.0,64675.0,3884783.0,,2359104.0,586517.0,408731.0,30250.0,1599644.0,,3732222.0,246620.0,1135363.0,51312.0,104496.0,1679359.0,924184.0,4454362.0,662312.0,,35163.0,161608.0,534009.0
2016-07-20,5382.0,405417.0,52053.0,85738.0,3244534.0,,2676806.0,624211.0,331668.0,57081.0,1457736.0,,5551204.0,216464.0,799337.0,187903.0,135982.0,2471020.0,1122741.0,2499557.0,536294.0,,12686.0,100390.0,772220.0
2016-07-21,3505.0,348908.0,69791.0,44337.0,2843138.0,,2744324.0,578584.0,437487.0,35165.0,1704744.0,,18660100.0,261511.0,1486849.0,18597.0,161844.0,1797815.0,1602020.0,1687485.0,230588.0,,26445.0,94311.0,1853316.0
2016-07-22,3295.0,383579.0,76065.0,98595.0,1710315.0,,4069006.0,506394.0,242907.0,128442.0,917186.0,,7098556.0,160938.0,1000224.0,38274.0,101191.0,1875802.0,909529.0,1574181.0,77804.0,,13247.0,45820.0,1191016.0
2016-07-25,1236.0,325831.0,42105.0,61474.0,2017698.0,,3688654.0,408772.0,206677.0,72040.0,1015252.0,,3685612.0,98356.0,788065.0,26353.0,135576.0,1366027.0,887174.0,1402513.0,154170.0,,18754.0,47787.0,503125.0
2016-07-26,1815.0,279680.0,51009.0,52778.0,1927272.0,,3928316.0,456696.0,182833.0,53312.0,1708495.0,,5605896.0,292704.0,894026.0,61039.0,84487.0,1558546.0,1313030.0,1283199.0,184882.0,,15310.0,76131.0,452122.0
2016-07-27,6608.0,325306.0,47112.0,135761.0,2183051.0,,5222854.0,595464.0,213153.0,76529.0,1357553.0,,3689258.0,616612.0,1682631.0,25944.0,162083.0,1458943.0,1130421.0,2155115.0,170780.0,,17344.0,115682.0,457475.0
2016-07-28,16893.0,430311.0,38567.0,93350.0,2774516.0,,5403092.0,470632.0,314327.0,56241.0,1538752.0,,7521544.0,151161.0,1564242.0,15985.0,157222.0,1181984.0,2463277.0,1329934.0,48620.0,,18664.0,98285.0,542690.0
2016-07-29,5362.0,501754.0,42916.0,86911.0,2248110.0,,5134081.0,353544.0,389492.0,71901.0,1434716.0,,7153857.0,113453.0,1710475.0,45821.0,141776.0,2081794.0,1641021.0,2424888.0,163500.0,,9886.0,150208.0,543379.0
2016-08-01,14446.0,415904.0,70451.0,63602.0,2926121.0,,4014949.0,346855.0,198912.0,59527.0,1118320.0,,4136997.0,381241.0,1056175.0,46310.0,133866.0,1211893.0,1157045.0,1157426.0,136310.0,,68273.0,69919.0,460267.0
2016-08-02,16935.0,613298.0,37427.0,72799.0,4508889.0,,4839881.0,456855.0,252165.0,43729.0,1391575.0,,3024024.0,189154.0,1066777.0,67981.0,125314.0,1843247.0,2044764.0,1413370.0,77706.0,,27932.0,60351.0,612678.0
2016-08-03,2515.0,630768.0,44121.0,38245.0,2583841.0,,5070920.0,500083.0,285336.0,54595.0,1364803.0,,3919188.0,184314.0,962114.0,24230.0,59745.0,990500.0,1533225.0,1200185.0,151104.0,,16596.0,81739.0,570260.0
2016-08-04,7826.0,349603.0,49322.0,52430.0,2298862.0,,4941337.0,675194.0,274694.0,61899.0,1284311.0,,4173306.0,142574.0,810500.0,38393.0,109245.0,1050835.0,1241433.0,1117004.0,163498.0,,14432.0,155707.0,781194.0
2016-08-05,5480.0,339609.0,31471.0,75203.0,2152279.0,,2534227.0,507412.0,232674.0,88373.0,1011226.0,,3707336.0,314543.0,823419.0,59401.0,93375.0,1066841.0,918284.0,1203228.0,60332.0,,44616.0,57943.0,544126.0
2016-08-08,5086.0,216477.0,31739.0,76147.0,2371951.0,,3171475.0,446351.0,245842.0,70601.0,2208857.0,,6061569.0,239000.0,981925.0,54716.0,157977.0,2301467.0,696451.0,853352.0,130856.0,,17934.0,60281.0,490884.0
2016-08-09,1470.0,700955.0,49027.0,68021.0,2339813.0,,2998826.0,386541.0,333529.0,55401.0,1609769.0,,5799433.0,436717.0,962765.0,63261.0,110922.0,1319640.0,1193521.0,1553962.0,59914.0,,17587.0,66007.0,538010.0
2016-08-10,11146.0,354656.0,39590.0,65340.0,2070429.0,,3606265.0,406329.0,311161.0,55217.0,1730665.0,,4086278.0,539702.0,753079.0,61580.0,105807.0,2988232.0,898248.0,1031442.0,45912.0,,89336.0,62933.0,606691.0
2016-08-11,13986.0,349110.0,40209.0,37580.0,1605231.0,,3072523.0,246564.0,224657.0,26394.0,1616285.0,,4348608.0,366690.0,755747.0,36854.0,193623.0,1104431.0,831241.0,846778.0,78172.0,,221899.0,84537.0,550667.0
2016-08-12,4486.0,283236.0,76261.0,32426.0,1470368.0,,4563636.0,420986.0,157317.0,73870.0,1386304.0,,3841093.0,191397.0,705844.0,47284.0,132855.0,1111113.0,692443.0,1069161.0,49512.0,,131801.0,40012.0,355813.0
2016-08-15,11151.0,165323.0,25755.0,49434.0,2278000.0,,3609043.0,317809.0,166908.0,34255.0,3510567.0,,3603318.0,135999.0,889871.0,42368.0,575040.0,1120411.0,783273.0,838932.0,117074.0,,158684.0,74487.0,615203.0
2016-08-16,11092.0,254695.0,77838.0,72120.0,2256547.0,,2882511.0,477117.0,216614.0,206220.0,2449612.0,,2857508.0,166286.0,819027.0,47688.0,434794.0,1046330.0,1185073.0,1070193.0,112956.0,,78763.0,65823.0,490627.0
2016-08-17,2086.0,180497.0,38634.0,41259.0,2917886.0,,3426455.0,357947.0,240872.0,50301.0,1947349.0,,5640677.0,351677.0,1173891.0,76996.0,337924.0,1802044.0,826056.0,1350254.0,148278.0,,35559.0,114822.0,456953.0
2016-08-18,2460.0,391368.0,37573.0,50130.0,2496184.0,,3152781.0,439807.0,339035.0,66710.0,4027845.0,,3259124.0,307105.0,1093057.0,141894.0,269662.0,1376549.0,1146054.0,1226997.0,75780.0,,30259.0,162324.0,377617.0
2016-08-19,2886.0,289713.0,24805.0,50535.0,1928980.0,,3832254.0,442626.0,179511.0,17628.0,2518615.0,,3868630.0,86855.0,1033739.0,140911.0,412587.0,987455.0,728904.0,1145930.0,123326.0,,44367.0,50749.0,295825.0
2016-08-22,3178.0,196182.0,29499.0,59676.0,2975211.0,,2882083.0,338097.0,264518.0,14497.0,2308470.0,,4063274.0,115032.0,1022656.0,76171.0,240077.0,1008706.0,934912.0,1084765.0,70214.0,,36655.0,43973.0,399551.0
2016-08-23,6453.0,265539.0,29487.0,133467.0,2436651.0,,2520981.0,593182.0,224096.0,19786.0,2986715.0,,3598729.0,68292.0,969092.0,60440.0,226336.0,1158584.0,813033.0,1121795.0,196554.0,,36840.0,45457.0,492320.0
2016-08-24,1817.0,312742.0,13874.0,59979.0,2711898.0,,2799980.0,791323.0,165130.0,78583.0,1711975.0,,5823240.0,153588.0,729490.0,87855.0,234635.0,2307070.0,953463.0,973518.0,166874.0,,45140.0,40815.0,519429.0
2016-08-25,13613.0,225361.0,16845.0,66390.0,2611739.0,,2218086.0,587036.0,224736.0,98980.0,1582963.0,,3756896.0,238344.0,769851.0,53251.0,350468.0,1379394.0,839064.0,824396.0,238162.0,,72570.0,52559.0,378888.0
2016-08-26,12484.0,217921.0,19496.0,35761.0,1526519.0,,2193978.0,281023.0,275926.0,133380.0,1513378.0,,3651737.0,160063.0,927928.0,41712.0,170363.0,877625.0,919024.0,766228.0,184108.0,,79464.0,63960.0,267520.0
2016-08-29,7865.0,201841.0,19820.0,56424.0,917068.0,,1404403.0,325455.0,143930.0,134290.0,1066911.0,,2093584.0,97074.0,457677.0,16094.0,123019.0,942193.0,367017.0,451649.0,76486.0,,43058.0,27268.0,244202.0
2016-08-30,15620.0,418718.0,9128.0,37251.0,3226316.0,,3044302.0,375150.0,235010.0,118445.0,1276871.0,,3783484.0,102115.0,1169020.0,66071.0,169958.0,2094442.0,1125202.0,1401051.0,101502.0,,95344.0,94634.0,837306.0
2016-08-31,31633.0,616439.0,16616.0,35248.0,3739051.0,,3172916.0,1353570.0,374313.0,77766.0,1731899.0,,5608793.0,71778.0,1371056.0,37839.0,150104.0,5115919.0,789923.0,1827210.0,161002.0,,90678.0,230660.0,610256.0
2016-09-01,17170.0,628448.0,63570.0,68760.0,3563695.0,,3193661.0,1794641.0,220110.0,114382.0,1968569.0,,5111914.0,222282.0,1498106.0,90100.0,235917.0,2592502.0,1317438.0,960590.0,236654.0,,66574.0,61591.0,290775.0
2016-09-02,10025.0,512849.0,52295.0,72861.0,3252069.0,,4336631.0,857886.0,363741.0,25812.0,1722440.0,,5397042.0,610511.0,1379609.0,57881.0,134614.0,3329397.0,1244699.0,1190505.0,172302.0,,52583.0,70607.0,257406.0
2016-09-05,7148.0,503809.0,35582.0,46625.0,1771169.0,,4302041.0,424197.0,203636.0,53254.0,1232515.0,,3272512.0,288661.0,859283.0,74086.0,138322.0,2040942.0,797667.0,963954.0,90312.0,,70780.0,47358.0,235508.0
2016-09-06,12262.0,579792.0,54030.0,50795.0,1868134.0,,2184054.0,419399.0,249617.0,99602.0,1378896.0,,3522800.0,387936.0,956370.0,71134.0,136344.0,1324906.0,647197.0,917061.0,66422.0,,40388.0,43056.0,268630.0
2016-09-07,76213.0,345581.0,66084.0,52417.0,2065466.0,,2655529.0,820568.0,354000.0,134370.0,1693864.0,,3649435.0,277966.0,853426.0,56007.0,247074.0,1966456.0,1042609.0,891492.0,90344.0,,46714.0,80235.0,444011.0
2016-09-08,23164.0,288357.0,45684.0,17750.0,2965402.0,,2724541.0,467226.0,377124.0,213449.0,2551997.0,,4662615.0,422104.0,1322145.0,46051.0,161487.0,1920167.0,661393.0,1228774.0,212278.0,,74857.0,115211.0,469642.0
2016-09-09,35432.0,270532.0,36058.0,62867.0,5499626.0,,4725000.0,359894.0,325990.0,86497.0,2320127.0,,11139991.0,194355.0,1719096.0,72889.0,171954.0,2105913.0,883490.0,740676.0,173234.0,,84085.0,69377.0,409141.0
2016-09-12,2955.0,417840.0,27855.0,35035.0,3909115.0,,3568872.0,520810.0,318759.0,136701.0,2149277.0,,6315638.0,332651.0,1706561.0,83417.0,222412.0,2433010.0,1641841.0,1990945.0,178734.0,,54873.0,140194.0,574647.0
2016-09-13,5860.0,394332.0,6823.0,80222.0,2250480.0,,4084423.0,467930.0,337388.0,158767.0,1329394.0,,6888861.0,205546.0,1326416.0,44251.0,147153.0,1912961.0,1112429.0,1221720.0,94262.0,,31902.0,103012.0,407206.0
2016-09-14,21452.0,458191.0,18968.0,116313.0,1673026.0,,3928085.0,493965.0,220410.0,27838.0,2914584.0,,4165563.0,168974.0,1219754.0,109019.0,175750.0,917506.0,1005106.0,1441748.0,120316.0,,30597.0,94819.0,560454.0
2016-09-15,4090.0,390852.0,92578.0,77531.0,2222047.0,,4471644.0,673766.0,282304.0,66088.0,2070267.0,,5487934.0,194686.0,1569301.0,30419.0,174104.0,1162753.0,1464128.0,1882397.0,103590.0,,42305.0,104253.0,434730.0
2016-09-16,4302.0,461737.0,75589.0,63423.0,4584572.0,,4482616.0,320569.0,384619.0,221230.0,2422644.0,,5910176.0,160687.0,3794315.0,42416.0,248793.0,1352229.0,2028052.0,2051344.0,371880.0,,57851.0,84307.0,485087.0
2016-09-19,4655.0,451125.0,37759.0,138163.0,1324523.0,,3008764.0,477936.0,255322.0,130048.0,1644340.0,,4884567.0,274083.0,1850755.0,35478.0,188221.0,1999971.0,930713.0,1282596.0,41090.0,,32545.0,85696.0,311511.0
2016-09-20,14087.0,290322.0,72083.0,128231.0,2196545.0,,2320162.0,451631.0,202666.0,22837.0,2140906.0,,4787550.0,267859.0,2059922.0,18845.0,238824.0,5608650.0,1484194.0,1181190.0,184364.0,,43212.0,123603.0,398837.0
2016-09-21,19877.0,249616.0,39387.0,110314.0,2147768.0,,2568875.0,257602.0,209927.0,77893.0,1782387.0,,6206244.0,56206.0,1811699.0,42668.0,160959.0,2926790.0,1319874.0,1314727.0,173294.0,,51236.0,104803.0,340915.0
2016-09-22,12151.0,386521.0,22829.0,107368.0,4179978.0,,3817030.0,323116.0,328338.0,44592.0,2269754.0,,6810089.0,174258.0,2087125.0,37802.0,108242.0,3084901.0,1485299.0,1849897.0,101136.0,,46268.0,161778.0,837601.0
2016-09-23,21784.0,277155.0,45310.0,259289.0,1984782.0,,3397990.0,318277.0,243339.0,104431.0,2439153.0,,6030127.0,197749.0,2682333.0,42273.0,144519.0,1567197.0,824814.0,1586867.0,54226.0,,42370.0,103872.0,456228.0
2016-09-26,5390.0,425472.0,6522.0,135305.0,2025936.0,,3114760.0,531395.0,257721.0,21479.0,2063246.0,,6220042.0,88750.0,2068802.0,61591.0,286139.0,1247929.0,704059.0,1935503.0,85336.0,,32456.0,161060.0,593675.0
2016-09-27,17493.0,188539.0,53353.0,68546.0,2145431.0,,4061096.0,446906.0,351981.0,66652.0,1766326.0,,4578974.0,241712.0,2337131.0,61960.0,270852.0,2004560.0,784296.0,1608405.0,117356.0,,68268.0,197432.0,737435.0
2016-09-28,10009.0,355515.0,29566.0,48120.0,1966970.0,,2699870.0,706718.0,375119.0,72109.0,2005666.0,,3292401.0,79402.0,1997375.0,33215.0,260168.0,1502033.0,596724.0,1346987.0,50604.0,,62982.0,95179.0,680445.0
2016-09-29,9135.0,851906.0,32615.0,41096.0,5055151.0,,8915775.0,586513.0,461894.0,102324.0,2091814.0,,5454046.0,102760.0,2077423.0,86798.0,237067.0,2220288.0,1911503.0,1576735.0,81116.0,,64248.0,103074.0,486307.0
2016-09-30,8999.0,748670.0,49303.0,95293.0,5701583.0,,4551605.0,340737.0,457316.0,525195.0,3811310.0,,5180970.0,404266.0,2018958.0,87419.0,445598.0,3430483.0,1434008.0,2178559.0,136092.0,,55873.0,171701.0,582417.0
2016-10-03,3070.0,387852.0,31154.0,193737.0,2082493.0,,3178751.0,400848.0,259174.0,90497.0,2109277.0,,3391906.0,236868.0,1253951.0,45173.0,195271.0,2073395.0,881296.0,1623230.0,72938.0,,43410.0,100732.0,526869.0
2016-10-04,6117.0,416894.0,53783.0,149049.0,6793992.0,,4161384.0,573241.0,372144.0,408050.0,2792464.0,,6039157.0,228826.0,2066524.0,137217.0,179054.0,1584939.0,1346926.0,2048469.0,153554.0,,29564.0,180990.0,621641.0
2016-10-05,12105.0,451176.0,38072.0,118253.0,4343941.0,,3521624.0,713326.0,267154.0,190917.0,1759979.0,,4439543.0,127579.0,2170514.0,72131.0,125352.0,2762339.0,1059191.0,1672432.0,65754.0,,46836.0,149164.0,563332.0
2016-10-06,14833.0,539376.0,40637.0,126084.0,3257675.0,,2923353.0,1135501.0,342372.0,119602.0,1751158.0,,4205020.0,110492.0,2082928.0,38496.0,136853.0,1946254.0,1181690.0,1384632.0,68642.0,,30121.0,112318.0,601277.0
2016-10-07,8649.0,405587.0,37232.0,99119.0,3743593.0,,3223755.0,661689.0,357117.0,44817.0,2069842.0,,5431382.0,118805.0,1678119.0,25149.0,169237.0,2227258.0,1064347.0,2334013.0,126958.0,,31878.0,341868.0,862947.0
2016-10-10,14234.0,439965.0,12009.0,112401.0,2295650.0,,3743568.0,581520.0,296548.0,295095.0,2216982.0,,5178347.0,190047.0,1765853.0,47155.0,163444.0,1821045.0,1112501.0,2027276.0,99302.0,,54414.0,156232.0,567045.0
2016-10-11,4184.0,428420.0,14944.0,162350.0,3053555.0,,3363229.0,615033.0,245916.0,165846.0,2539337.0,,7905976.0,226830.0,1687016.0,41246.0,146328.0,1575817.0,1222073.0,1179580.0,176152.0,,40785.0,92214.0,450594.0
2016-10-12,54057.0,608426.0,64006.0,112286.0,2656720.0,,2853223.0,329681.0,302951.0,34687.0,1796202.0,,4944233.0,168560.0,1695756.0,49834.0,284178.0,1471588.0,1279487.0,1430312.0,105832.0,,51115.0,215725.0,957267.0
2016-10-13,20529.0,348153.0,53373.0,63995.0,2881114.0,,2958855.0,505758.0,508871.0,119602.0,1749425.0,,5012428.0,223030.0,1653219.0,50769.0,190491.0,1484746.0,1095433.0,1560911.0,102122.0,,67038.0,229241.0,962657.0
2016-10-14,13947.0,330627.0,113851.0,63806.0,2642301.0,,3330661.0,608776.0,487623.0,503451.0,1880307.0,,4070121.0,479377.0,1513640.0,273429.0,114173.0,1324853.0,797137.0,2160091.0,106204.0,,17946.0,120701.0,632626.0
2016-10-17,30287.0,352561.0,62695.0,69920.0,2087355.0,,2738931.0,360968.0,381482.0,118514.0,3926381.0,,3100355.0,590761.0,1498988.0,46054.0,343285.0,1461800.0,624744.0,1309714.0,90106.0,,22689.0,185862.0,607135.0
2016-10-18,12792.0,444205.0,32630.0,274523.0,4036715.0,,4320875.0,370151.0,395368.0,93490.0,2281875.0,,5507442.0,1587948.0,1795788.0,75696.0,153122.0,1790650.0,915324.0,2224803.0,74038.0,,35616.0,117283.0,555098.0
2016-10-19,11723.0,310424.0,35779.0,78534.0,2958541.0,,3124331.0,422072.0,380253.0,111631.0,1854025.0,,4487977.0,1195534.0,1479687.0,79210.0,105284.0,1488270.0,1461265.0,2253980.0,78214.0,,22512.0,121033.0,708200.0
2016-10-20,6739.0,382155.0,108094.0,69116.0,4237317.0,,3379744.0,620622.0,314037.0,55901.0,2041031.0,,5029836.0,598623.0,1728053.0,71462.0,153666.0,1392896.0,1761243.0,1896499.0,159268.0,,21741.0,178522.0,748634.0
2016-10-21,13235.0,259624.0,148204.0,415802.0,3998110.0,,3061465.0,331611.0,220787.0,80621.0,1883718.0,,4154797.0,555984.0,1364902.0,58469.0,124365.0,1861466.0,1106080.0,1632106.0,380570.0,,60866.0,200271.0,1979020.0
2016-10-24,15187.0,287773.0,64090.0,141616.0,2450941.0,,2140770.0,500028.0,345946.0,75930.0,1543102.0,,7897072.0,389539.0,1247788.0,47465.0,176421.0,2053092.0,1034770.0,1561418.0,242906.0,,38464.0,118355.0,748611.0
2016-10-25,10933.0,300250.0,88113.0,117212.0,2858999.0,,2256384.0,401416.0,401970.0,97052.0,1799235.0,,11666314.0,226816.0,1223974.0,31096.0,175465.0,2157784.0,793727.0,1957342.0,124492.0,,30381.0,161992.0,826872.0
2016-10-26,7835.0,366218.0,123503.0,79456.0,4302017.0,,3542985.0,437263.0,1465565.0,144690.0,1665299.0,,5833130.0,283612.0,1459730.0,100218.0,168224.0,5263864.0,1248610.0,6084128.0,141656.0,,30016.0,174964.0,608825.0
2016-10-27,5261.0,317108.0,37471.0,140047.0,6802843.0,,5523551.0,288924.0,998870.0,80385.0,1741475.0,,5799019.0,438804.0,1511640.0,111636.0,151385.0,3211564.0,1849593.0,3472127.0,136576.0,,26500.0,154668.0,837738.0
2016-10-28,13054.0,279413.0,48358.0,54086.0,3804305.0,,2977928.0,260821.0,570357.0,933504.0,1521342.0,,5356358.0,336084.0,1337543.0,1036773.0,133416.0,3141480.0,1440102.0,2685958.0,118436.0,,30170.0,109249.0,610293.0
2016-10-31,2217.0,752064.0,40428.0,80670.0,4612758.0,,3662703.0,429872.0,818888.0,575859.0,1891289.0,,7481959.0,239225.0,2044660.0,260426.0,158496.0,2823800.0,1348446.0,1986759.0,175162.0,,42399.0,165549.0,788307.0
2016-11-01,10328.0,824961.0,61756.0,88287.0,3285396.0,,3129492.0,334318.0,624860.0,316321.0,1723981.0,,10370888.0,251737.0,3295232.0,242422.0,178209.0,1897128.0,1165433.0,1932924.0,160982.0,,38427.0,228712.0,560810.0
2016-11-02,6148.0,689706.0,63089.0,119085.0,2868007.0,,3851108.0,846035.0,482174.0,1877328.0,5233585.0,,8109747.0,196353.0,1454626.0,242013.0,185146.0,2664406.0,1657157.0,1945933.0,130828.0,,54645.0,223690.0,631294.0
2016-11-03,6352.0,579168.0,34965.0,63409.0,3088457.0,,3973925.0,277647.0,276173.0,441494.0,3017651.0,,5318159.0,118054.0,1246800.0,152282.0,148750.0,1695053.0,839330.0,1124363.0,118074.0,,38654.0,195881.0,569413.0
2016-11-04,4695.0,654002.0,53356.0,36928.0,2416856.0,,3831597.0,424660.0,368980.0,322116.0,1974785.0,,6219563.0,173632.0,1261432.0,224794.0,103233.0,1675558.0,1151389.0,1248764.0,86752.0,,56565.0,242968.0,549520.0
2016-11-07,14337.0,448486.0,24715.0,23660.0,2167489.0,,4052930.0,234492.0,311712.0,847996.0,1971485.0,,6338393.0,181066.0,1589875.0,182004.0,143633.0,1740446.0,787189.0,1795808.0,123716.0,,66471.0,292902.0,375098.0
2016-11-08,2022.0,404564.0,24412.0,107726.0,2881969.0,,4745419.0,286777.0,257138.0,314617.0,1554450.0,,4089021.0,326331.0,1123602.0,153417.0,122035.0,1294220.0,772273.0,1697143.0,119746.0,,41511.0,167697.0,344839.0
2016-11-09,9837.0,436775.0,36946.0,102971.0,4187010.0,,4828542.0,485357.0,435032.0,554219.0,2245557.0,,12878624.0,395712.0,2102380.0,249961.0,139966.0,4820564.0,1472391.0,2346948.0,315352.0,,69583.0,160751.0,1327136.0
2016-11-10,3583.0,604197.0,56291.0,107789.0,3724054.0,,3617529.0,649647.0,398965.0,621402.0,3845407.0,,11087343.0,130961.0,2429206.0,108823.0,147866.0,3795108.0,2384844.0,2140200.0,121902.0,,50219.0,167540.0,1948374.0
2016-11-11,7178.0,738214.0,118750.0,132231.0,2521539.0,,4538153.0,409627.0,407540.0,412902.0,2326174.0,,8511100.0,291822.0,1953719.0,55683.0,108276.0,2678446.0,1833757.0,1901379.0,67904.0,,36882.0,276745.0,1202944.0
2016-11-14,15967.0,384364.0,21927.0,57695.0,2390706.0,,4940535.0,474613.0,253821.0,345800.0,1915529.0,,6167577.0,194624.0,1637599.0,60075.0,104120.0,3161317.0,1240639.0,1637861.0,131710.0,,16020.0,162481.0,773097.0
2016-11-15,24536.0,654079.0,52210.0,54630.0,4390591.0,,4126955.0,544674.0,268330.0,333264.0,2105203.0,,8670217.0,141982.0,1829193.0,44422.0,236043.0,2156730.0,1898150.0,1371999.0,45624.0,,84402.0,199498.0,885088.0
