rebalance_date,asof_date,symbol,score,selected
2015-10-30,2015-08-01,AKRBP,-1.5456907437596132,False
2015-11-30,2015-09-01,AFG,0.7403421726940345,True
2015-11-30,2015-09-01,SALM,0.4870342674003436,True
2015-11-30,2015-09-01,NOD,0.3975005855725882,True
2015-11-30,2015-09-01,VEI,0.38793910303985873,True
2015-11-30,2015-09-01,PROT,0.3457577108594172,True
2015-11-30,2015-09-01,GJF,0.3246059676270075,False
2015-11-30,2015-09-01,VEND,0.3030567027737505,False
2015-11-30,2015-09-01,TOM,0.2884619568662497,False
2015-11-30,2015-09-01,KOG,0.26415229226842324,False
2015-11-30,2015-09-01,TEL,0.25169480049197257,False
2015-11-30,2015-09-01,BRG,0.24722658150117272,False
2015-11-30,2015-09-01,YAR,0.24620558864624217,False
2015-11-30,2015-09-01,ORK,0.21117002888037822,False
2015-11-30,2015-09-01,ATEA,0.15748524666590313,False
2015-11-30,2015-09-01,MOWI,-0.0051731316212019676,False
2015-11-30,2015-09-01,SUBC,-0.05152605056038476,False
2015-11-30,2015-09-01,FRO,-0.2614347848138222,False
2015-11-30,2015-09-01,EQNR,-0.2861626736612775,False
2015-11-30,2015-09-01,STB,-0.35675701056892434,False
2015-11-30,2015-09-01,NHY,-0.8957837879004601,False
2015-11-30,2015-09-01,DNB,-1.3805134055107957,False
2015-11-30,2015-09-01,AKRBP,-1.5456907437596132,False
2015-12-30,2015-10-01,AFG,0.6483459517771417,True
2015-12-30,2015-10-01,NHY,0.5718745082148077,True
2015-12-30,2015-10-01,VEND,0.3419882294069008,True
2015-12-30,2015-10-01,TOM,0.33267598469729726,True
2015-12-30,2015-10-01,SALM,0.32909957652773686,True
2015-12-30,2015-10-01,YAR,0.30101196348016535,False
2015-12-30,2015-10-01,PROT,0.2852760458559728,False
2015-12-30,2015-10-01,NOD,0.2668967902173782,False
2015-12-30,2015-10-01,VEI,0.2152022896137299,False
2015-12-30,2015-10-01,BRG,0.17843641130192145,False
2015-12-30,2015-10-01,GJF,0.15539020803164466,False
2015-12-30,2015-10-01,ORK,0.14617525185475574,False
2015-12-30,2015-10-01,TEL,0.1007425504775203,False
2015-12-30,2015-10-01,ATEA,0.05999432429142082,False
2015-12-30,2015-10-01,KOG,0.029414390013108027,False
2015-12-30,2015-10-01,MOWI,-0.13031626053861803,False
2015-12-30,2015-10-01,SUBC,-0.21439996867681016,False
2015-12-30,2015-10-01,EQNR,-0.4341304033513319,False
2015-12-30,2015-10-01,STB,-0.4620358816220696,False
2015-12-30,2015-10-01,FRO,-0.7505595649941591,False
2015-12-30,2015-10-01,AKRBP,-0.8402425799425961,False
2015-12-30,2015-10-01,DNB,-1.3556649018987936,False
2016-01-29,2015-10-31,AFG,0.6483459517771417,True
2016-01-29,2015-10-31,NHY,0.5718745082148077,True
2016-01-29,2015-10-31,VEND,0.3419882294069008,True
2016-01-29,2015-10-31,TOM,0.33267598469729726,True
2016-01-29,2015-10-31,SALM,0.32909957652773686,True
2016-01-29,2015-10-31,YAR,0.30101196348016535,False
2016-01-29,2015-10-31,PROT,0.2852760458559728,False
2016-01-29,2015-10-31,NOD,0.2668967902173782,False
2016-01-29,2015-10-31,VEI,0.2152022896137299,False
2016-01-29,2015-10-31,BRG,0.17843641130192145,False
