ticker,period_end_date,fundamental_score,quality_score,growth_score
ATEA,2006-12-31,-0.3314319593668097,-0.12252380041595189,-0.9581564362193832
NOD,2006-12-31,-0.33689301187874204,-0.08475334996925771,-1.093311997607195
PROT,2006-12-31,-0.916785122179868,-1.2223801629064905,
DNB,2006-12-31,-1.4311411174902884,-1.7711514135972248,-0.41111022916947854
SUBC,2007-02-28,0.0,0.0,0.0
AFG,2007-03-31,0.9134452179581727,1.143231506473791,0.22408635241131752
VEND,2007-03-31,0.7960818472869606,0.5075836770679785,1.6615763579439071
TOM,2007-03-31,0.7145581677049917,0.21042391407177602,2.2269609286046386
SALM,2007-03-31,0.2760348990623571,0.3680465320831428,
MOWI,2007-03-31,0.27563340683903803,0.06306466084207629,0.9133396448299231
EQNR,2007-03-31,0.18831105755812672,0.429324236196296,-0.534728478356381
NHY,2007-03-31,0.18745391512907772,0.24993855350543698,
TEL,2007-03-31,0.17653974820971463,0.15057614215061435,0.25443056638701544
YAR,2007-03-31,0.1634210785927086,0.055843090616504984,0.4861550425213195
ORK,2007-03-31,0.15595720236151736,0.2683218715298566,-0.18113680514350042
KOG,2007-03-31,0.07325549302233761,0.12997065439481778,-0.09688999109510285
VEI,2007-03-31,0.021032680552020427,0.23247734293067213,-0.6133013065839347
FRO,2007-03-31,-0.27931684248520666,-0.09875985983357435,-0.8209877904401036
STB,2007-03-31,-0.3622695436309439,-0.2373094079878651,-0.7371499505601801
ATEA,2007-03-31,-0.3979116659322269,-0.011964902125952095,-1.5557519573510512
NOD,2007-03-31,-0.5293160585850305,-0.5013209759187294,-0.6133013065839341
AKRBP,2007-03-31,-0.5448859868215605,-0.7265146490954141,
PROT,2007-03-31,-0.6021030615854481,-0.8028040821139308,
DNB,2007-03-31,-1.3740988077020009,-1.6276979747413565,-0.6133013065839341
SUBC,2007-05-31,0.0,0.0,0.0
VEND,2007-06-30,1.0028658651532703,0.40187014369315305,2.8058530295336217
AFG,2007-06-30,0.6416066752283868,0.7624759137173616,0.2789989597614622
TEL,2007-06-30,0.36748015645693033,0.30790048929440794,0.5462191579444975
YAR,2007-06-30,0.3585317667792448,0.2482412658758518,0.689403269489424
NOD,2007-06-30,0.2826812382022293,0.18759198559932666,0.5679489960109372
ORK,2007-06-30,0.2755323810236121,0.31225264433636374,0.1653715910853572
VEI,2007-06-30,0.27013559493631173,0.5257221646253953,-0.49662411413093915
TOM,2007-06-30,0.2146099836948662,0.4746880526336935,-0.5656242231216159
SALM,2007-06-30,0.18955952347306254,0.25274603129741674,
KOG,2007-06-30,0.15197607654190853,0.19740297657803155,0.01569537643353952
EQNR,2007-06-30,0.10717977154160194,0.3683812330426826,-0.6764246129616401
NHY,2007-06-30,0.09395216295052983,0.12526955060070644,
FRO,2007-06-30,0.057434844738141366,0.23057093502447576,-0.4619734261208618
MOWI,2007-06-30,0.03414066869300235,0.1201873640425501,-0.22399941735564088
STB,2007-06-30,-0.3401909807286483,-0.35709835387495875,-0.28946886128971694
ATEA,2007-06-30,-0.6252281741790193,-0.23288771454389237,-1.8022495530844003
PROT,2007-06-30,-0.6562440664984277,-0.8749920886645702,
AKRBP,2007-06-30,-0.770352202763603,-1.0271362703514706,
DNB,2007-06-30,-1.5122199027491479,-1.831917812934189,-0.5531261721940243
SUBC,2007-08-31,,,0.0
VEI,2007-09-30,0.3681088247754426,0.5702669753736596,-0.2383656270192082
VEND,2007-09-30,0.3495782273534931,0.3689919122122758,0.291337172777145
AFG,2007-09-30,0.3032424439417313,0.4645821730301377,-0.180776743323488
SALM,2007-09-30,0.29024446539839366,0.4809992430465309,-0.28201986754601815
KOG,2007-09-30,0.2840297240728108,0.4161378161254965,-0.11229455208524636
EQNR,2007-09-30,0.21117711627738073,0.37231875634603423,-0.2722478039285798
NOD,2007-09-30,0.19124263587603416,0.34899680368338487,-0.28201986754601804
ORK,2007-09-30,0.18816706335754693,0.2967519158258073,-0.13758749404723417
TOM,2007-09-30,0.18180978681489557,0.35945382155725725,-0.3511223174121896
YAR,2007-09-30,0.14139952863283814,0.24169210143823117,-0.1594781897833409
AKRBP,2007-09-30,0.12546020422256976,-1.1540336524468928,3.9639417742309573
TEL,2007-09-30,0.12243291806676322,0.2296652179269577,-0.19926398151382024
FRO,2007-09-30,0.06288391888680404,0.2081514856042703,-0.3729187812655947
MOWI,2007-09-30,-0.03631719755344004,0.02819516747776182,-0.2298542926470456
NHY,2007-09-30,-0.045565978966649455,0.07787952383798571,-0.41590248738055496
ATEA,2007-09-30,-0.15926562879225795,0.11599477332699093,-0.9850468351500046
STB,2007-09-30,-0.33096860408303996,-0.36282090386216737,-0.23541170474565776
PROT,2007-09-30,-0.6920068934052903,-1.0735137182175316,0.4525135810314332
DNB,2007-09-30,-1.4096338014793381,-1.7950177410906059,-0.25348198264553434
SUBC,2007-11-30,0.0,0.0,0.0
AFG,2007-12-31,0.9403493517901443,1.2645435401324479,-0.03223321323676639
KOG,2007-12-31,0.6122030793189465,0.3955321683742136,1.262215812153145
VEI,2007-12-31,0.3848971454449466,0.5023434644171312,0.0325581885283928
AKRBP,2007-12-31,0.26213764759693514,-0.7581176104684252,3.3229034217930162
NOD,2007-12-31,0.19526679217218773,0.3197773385671136,-0.17826484701258977
TOM,2007-12-31,0.19454620325644056,0.34993804906883386,-0.2716293341807394
EQNR,2007-12-31,0.1617397607267628,0.2991434126364657,-0.25047119500234594
ORK,2007-12-31,0.1528925536188017,0.22920198408693435,-0.07603573778559622
SALM,2007-12-31,0.11283894508041811,0.24449183543968595,-0.28211972599738544
VEND,2007-12-31,0.06546048564501891,0.22815142536343308,-0.42261233351022354
TEL,2007-12-31,0.044392515695731376,0.1083372343897276,-0.14744164038625732
YAR,2007-12-31,0.020138413622713902,-0.013658574449470225,0.12152937783926629
FRO,2007-12-31,-0.06457934263448868,-0.006026778306964131,-0.24023703561706233
NHY,2007-12-31,-0.11534789402739554,-0.028356728996073305,-0.3763213891213622
STB,2007-12-31,-0.12403191279234363,-0.15423563987505293,-0.03342073154421575
MOWI,2007-12-31,-0.3517011206876113,-0.25547752601230433,-0.640371904713532
ATEA,2007-12-31,-0.36749891203692253,0.19185298074263,-2.04555459037558
PROT,2007-12-31,-0.6204569133750879,-0.9308716273768165,0.31078722863009783
DNB,2007-12-31,-1.4004097023693425,-1.8494528196723694,-0.05328035046026173
SUBC,2008-02-29,0.0,0.0,0.0
AFG,2008-03-31,0.7373333640226152,0.9613042932884748,0.06542057622503632
KOG,2008-03-31,0.5402281429644709,0.3716536763508047,1.045951542805469
AKRBP,2008-03-31,0.376184966390543,-0.5080855354738953,3.028996471983858
VEI,2008-03-31,0.37464316767889416,0.43464104525862907,0.19464953493968962
NOD,2008-03-31,0.26505277482770173,0.5537796918879677,-0.601127976353096
TOM,2008-03-31,0.2569323545017895,0.3771933575567534,-0.10385065466310218
VEND,2008-03-31,0.23633552442488154,0.31748260476879264,-0.007105716606851796
EQNR,2008-03-31,0.20565551472385393,0.27407379102485874,0.00040068582083953677
YAR,2008-03-31,0.16836086966027586,0.09404429510784366,0.3913105933175724
FRO,2008-03-31,0.13234536897052712,0.1692737170180973,0.021560324827816724
ORK,2008-03-31,0.10528327214413877,0.18598355137593023,-0.1368175655512356
TEL,2008-03-31,0.08979848782788985,0.09731653277071738,0.06724435299940731
SALM,2008-03-31,0.06487736479859744,0.18189075616178485,-0.28616280929096477
STB,2008-03-31,-0.22360911758748908,-0.30834495644298787,0.03059839897900731
NHY,2008-03-31,-0.24995101092365,-0.2575167766271743,-0.227253713813077
MOWI,2008-03-31,-0.3544419228479426,-0.2821265985456111,-0.5713878957549371
ATEA,2008-03-31,-0.5333837913780527,0.14200020939159436,-2.559535793686994
PROT,2008-03-31,-0.8058469078960618,-0.9553085142864162,-0.357462088724999
DNB,2008-03-31,-1.2381954074854007,-1.652451120829388,0.004571732546560529
SUBC,2008-05-31,0.0,0.0,0.0
VEI,2008-06-30,0.5156039334721049,0.5863589754814306,0.3033388074441277
KOG,2008-06-30,0.5127952628867953,0.4436960409272369,0.7200929287654704
FRO,2008-06-30,0.38163379807070913,0.42934970322294763,0.23848608261399368
YAR,2008-06-30,0.3465016661189574,0.2672229522043884,0.5843378078626642
EQNR,2008-06-30,0.3295420040120484,0.3576003759627457,0.24536688815995664
AFG,2008-06-30,0.2925470581308367,0.3121063645412891,0.23386913889947955
TOM,2008-06-30,0.2877176845103536,0.32529561106958343,0.17498390483266416
VEND,2008-06-30,0.27357374010201774,0.3219792712751688,0.12835714658256459
NOD,2008-06-30,0.268569569860675,0.3822041192302203,-0.07233407824796094
SALM,2008-06-30,0.22124876551681427,0.21253069310531897,0.24740298275130024
TEL,2008-06-30,0.21164320637512762,0.20442390378898295,0.23330111413356175
ORK,2008-06-30,0.11982204565342507,0.13406092428393784,0.07710540976188672
NHY,2008-06-30,-0.04387427261662025,-0.08633285936273319,0.0835014876217186
AKRBP,2008-06-30,-0.3024236757862511,-0.5895574395167393,0.5589776154052135
STB,2008-06-30,-0.3060541220802541,-0.44055662902470505,0.09745339875309862
MOWI,2008-06-30,-0.41406995576513833,-0.5073720830141454,-0.1341635740181172
PROT,2008-06-30,-0.6730674710869055,-0.939263397521387,0.12552030821653914
ATEA,2008-06-30,-0.7844263570262937,0.29998677073404745,-4.037665740307317
DNB,2008-06-30,-1.22560247016246,-1.698159417139665,0.19206837076915464
SUBC,2008-08-31,0.0,0.0,0.0
YAR,2008-09-30,0.6309738772357282,0.1680243529801431,2.0198224500024833
KOG,2008-09-30,0.5029280044856079,0.10355211114863512,1.7010556844965266
FRO,2008-09-30,0.4861941515444134,0.3614450313138192,0.8604415122361961
VEI,2008-09-30,0.45540635644131977,0.45706743992760324,0.4504231059824692
AFG,2008-09-30,0.4126034248995668,0.45901987935732247,0.27335406152630004
ATEA,2008-09-30,0.35653465274994334,0.2419326701986344,0.7003406004038701
TEL,2008-09-30,0.23280768080993697,0.18304268558107578,0.3821026664965206
EQNR,2008-09-30,0.20475027349614205,0.22300460996026708,0.14998726410376695
TOM,2008-09-30,0.19382746558525354,0.19292636056837875,0.19653078063587792
VEND,2008-09-30,0.134590022363994,0.201885507565373,-0.067296433240143
NOD,2008-09-30,0.0804066384799442,0.07184105894400013,0.10610337708777637
SALM,2008-09-30,-0.035130685391710145,0.08357486695331308,-0.39124734242677983
STB,2008-09-30,-0.05358175055647302,0.5484027668474989,-1.8595353027683887
ORK,2008-09-30,-0.14116850937973358,0.0218194320569143,-0.6301323336896771
NHY,2008-09-30,-0.46160927185676504,-0.4336437443550947,-0.545505854361776
AKRBP,2008-09-30,-0.6070332625522085,-0.6731107176585526,-0.4088008972331761
MOWI,2008-09-30,-0.6869968389399177,-0.27144107498832093,-1.9336641307947078
PROT,2008-09-30,-0.7503890277412602,-0.6537413104019013,-1.0403321797593366
DNB,2008-09-30,-0.919758672013573,-1.23846255311883,0.03635297130219838
SUBC,2008-11-30,0.0,0.0,0.0
AFG,2008-12-31,0.567019452562906,0.6700211968082468,0.2580142198268837
VEI,2008-12-31,0.5367584230178897,0.6356036906387655,0.2402226201552621
FRO,2008-12-31,0.42700377688401,0.48390837067368725,0.2562899955149783
NOD,2008-12-31,0.3633371697365049,0.3584841729254502,0.377896160169669
EQNR,2008-12-31,0.34092916643368093,0.3705420701212914,0.25209045537084945
ATEA,2008-12-31,0.2913029641927069,0.30566044196793685,0.2482305308670171
SALM,2008-12-31,0.26479996226874947,0.27797687962907475,0.22526921018777357
VEND,2008-12-31,0.2352122741382009,0.267798986854382,0.13745213598965747
TEL,2008-12-31,0.22220436212021802,0.21659126471970466,0.23904365432175811
TOM,2008-12-31,0.1705328441214326,0.14590013161510393,0.24443098164041865
NHY,2008-12-31,0.14397672433804232,0.1310270132869844,0.182825857491216
ORK,2008-12-31,0.011113747341879893,-0.048665124244884235,0.19045036210217228
AKRBP,2008-12-31,-0.054324615637817694,-0.1440785164711218,0.21493708686209462
PROT,2008-12-31,-0.08467268344469486,-0.16235680281080087,0.1483796746536231
YAR,2008-12-31,-0.14712234362156895,-0.2874674656407162,0.27391302243587284
KOG,2008-12-31,-0.2923403783876647,-0.4666143670591139,0.23048158762668294
STB,2008-12-31,-0.435614298366408,-0.6382101937341806,0.17217338773690982
DNB,2008-12-31,-1.2372307556109452,-1.7268901064810054,0.2317472969992351
MOWI,2008-12-31,-1.3182057614579925,-0.38299160195996534,-4.123848239952074
SUBC,2009-02-28,0.0,0.0,0.0
AFG,2009-03-31,1.3458222737613565,1.5488828791516296,0.7366404575905376
VEI,2009-03-31,0.5587927260612857,0.6088141035967609,0.40872859345486007
SALM,2009-03-31,0.3966188427798193,0.2598479251602011,0.8069315956386737
ATEA,2009-03-31,0.3702912028849495,0.31259239755590773,0.5433876188720748
AKRBP,2009-03-31,0.3147919507152149,0.4644964396473757,-0.13432151608126772
EQNR,2009-03-31,0.2636210565651481,0.23146589189619907,0.3600865505719953
TEL,2009-03-31,0.20447088252728163,0.17104103216279926,0.30476043362072874
TOM,2009-03-31,0.18934122144878915,0.057747898729910256,0.5841211896054258
MOWI,2009-03-31,0.10334787392519501,-0.42864144717924085,1.6993158372385027
FRO,2009-03-31,0.04165886877714077,-0.10562124995417826,0.4834992249710979
KOG,2009-03-31,-0.012441802117080625,-0.12652626927319466,0.3298115993512615
VEND,2009-03-31,-0.11607717027141763,0.1473683602542148,-0.9064137618483149
YAR,2009-03-31,-0.1254150906218449,-0.3427597760247416,0.5266189655868453
NHY,2009-03-31,-0.14245707103067237,0.003248791414965077,-0.5795746583675847
ORK,2009-03-31,-0.21001460554725215,-0.1410958859624672,-0.4167707643016071
NOD,2009-03-31,-0.29449112162504654,0.4581330901208055,-2.5523637568626025
PROT,2009-03-31,-0.6689683651218936,-0.27117879728264627,-1.8623370686396354
STB,2009-03-31,-0.6885818835897982,-0.6409750504218117,-0.8314023830937578
DNB,2009-03-31,-1.1376998785589676,-1.6833604523095453,0.4992818426927662
SUBC,2009-05-31,0.0,0.0,0.0
AFG,2009-06-30,1.0049638504565328,1.1031099134438254,0.7105256614946548
SALM,2009-06-30,0.8309153973324885,0.6998308314214576,1.224169095065581
MOWI,2009-06-30,0.6031850327866037,-0.05914897252420154,2.5901870487190197
VEI,2009-06-30,0.5797025475471606,0.6792580057569434,0.28103617291781197
NOD,2009-06-30,0.4151181189578117,0.5534908252770823,
ATEA,2009-06-30,0.3549760858342691,0.35937221008318804,0.34178771308751227
TOM,2009-06-30,0.27443775958269456,0.2205503815586892,0.4360998936547106
TEL,2009-06-30,0.26409335185423616,0.33384358733229397,0.054842645420062716
EQNR,2009-06-30,0.12556964151133787,0.20678692684645408,-0.11808221449401081
KOG,2009-06-30,0.05768830465993417,0.02950042983928447,0.14225192912188328
FRO,2009-06-30,-0.020782015221157746,-0.021665670481334387,-0.018131049440627822
YAR,2009-06-30,-0.17478779607624936,-0.21795998580920223,-0.0452712268773908
AKRBP,2009-06-30,-0.2369039320861603,-0.21009374447828458,-0.3173344949097875
VEND,2009-06-30,-0.32337344145827207,0.130948513652624,-1.6863393067909602
ORK,2009-06-30,-0.4004304818329495,-0.1883482666911448,-1.0366771272583635
NHY,2009-06-30,-0.48654141394283423,-0.25332462648404197,-1.186191776319211
STB,2009-06-30,-0.9463176895111507,-0.7508580920782536,-1.5326964818098416
PROT,2009-06-30,-0.9506389780678791,-1.2301142373032858,-0.11221320036165876
DNB,2009-06-30,-1.0098629906778858,-1.4371628938307193,0.27203671878061464
SUBC,2009-08-31,0.0,0.0,0.0
NOD,2009-09-30,1.050868166159578,1.187564195685819,0.6407800775808554
AFG,2009-09-30,0.9972451569616376,1.116514490287413,0.639437156984312
SALM,2009-09-30,0.7859966501652413,0.6608296872567956,1.1614975388905786
VEI,2009-09-30,0.5814229642662074,0.6512829650212519,0.3718429620010739
KOG,2009-09-30,0.4961963898776431,0.5462217946491498,0.3461201755631229
GJF,2009-09-30,0.40394559367221117,0.5385941248962816,
TOM,2009-09-30,0.34045780151748606,0.3092869667855934,0.433970305713164
ATEA,2009-09-30,0.27210151808265726,0.23327767787093734,0.3885730387178171
TEL,2009-09-30,0.2535282264493012,0.24647153875785616,0.27469828952363623
EQNR,2009-09-30,0.09298952748897756,0.06102675676640851,0.1888778396566847
MOWI,2009-09-30,-0.03685668185782674,-0.07835098578868269,0.08762622993474108
VEND,2009-09-30,-0.20898263144899432,-0.10672039410163328,-0.5157693434910774
FRO,2009-09-30,-0.21818437309436453,-0.3472525247129151,0.16902008176128733
YAR,2009-09-30,-0.2919796019845423,-0.42841633483995506,0.11733059658169602
STB,2009-09-30,-0.2956020199179305,-0.3505084407206136,-0.13088275750988118
AKRBP,2009-09-30,-0.3425651780685272,-0.5363169035844401,0.2386899984792115
ORK,2009-09-30,-0.35203842615305925,-0.33023745070561783,-0.41744135249538344
NHY,2009-09-30,-0.4935729648330843,-0.4585291523383785,-0.5987044023172019
PROT,2009-09-30,-0.8950953581613919,0.057028040289452374,-3.7514655535139245
DNB,2009-09-30,-1.4094638638250172,-1.9978848577464519,0.3557991179392872
SUBC,2009-11-30,0.0,0.0,0.0
AFG,2009-12-31,1.0804887199052473,1.274978435662708,0.4970195726328648
SALM,2009-12-31,0.7814884278282883,0.5317063745199717,1.530834587753238
NOD,2009-12-31,0.7402585303053649,0.8710905812049464,0.3477623776066207
KOG,2009-12-31,0.582860925358097,0.5729341193348484,0.6126413434278425
VEI,2009-12-31,0.4325001010665778,0.5370670668350512,0.11879920376115753
GJF,2009-12-31,0.3419480270113604,0.4559307026818139,
ATEA,2009-12-31,0.23708350340024797,0.2094691226740146,0.3199266455789481
TOM,2009-12-31,0.21486229130012457,0.19062885085108208,0.287562612647252
TEL,2009-12-31,0.1523136834724561,0.14561786279475497,0.17240114550555952
YAR,2009-12-31,-0.047057697243916764,-0.03974185433914264,-0.06900522595823914
VEND,2009-12-31,-0.07607838048368862,0.0037726323237084747,-0.31563141890587987
AKRBP,2009-12-31,-0.13890439396947885,-0.8198479592280721,1.9039263018063006
EQNR,2009-12-31,-0.1540007100467724,-0.18211631623267005,-0.06965389148907938
NHY,2009-12-31,-0.1976066854568869,-0.15410095647938535,-0.32812387238939156
MOWI,2009-12-31,-0.19867985942115868,-0.06517983749346225,-0.599179925204248
ORK,2009-12-31,-0.34903196191276253,-0.18263543387841097,-0.8482215460158173
PROT,2009-12-31,-0.4543375349311949,0.4095497440843359,-3.0459993719777874
STB,2009-12-31,-0.4872985886507033,-0.4524686973072442,-0.5917882626810808
FRO,2009-12-31,-0.5395624342282703,-0.6463220766438651,-0.21928350698148594
DNB,2009-12-31,-1.4232501449312787,-1.9963379368694474,0.2960132308832271
SUBC,2010-02-28,0.0,0.0,0.0
AFG,2010-03-31,1.0333318847909727,1.1850655591394577,0.5781308617455181
SALM,2010-03-31,0.8166342341999943,0.7146071997079001,1.1227153376762766
KOG,2010-03-31,0.633185429141308,0.622500608755783,0.6652398902978832
VEI,2010-03-31,0.38433745356462307,0.37743723078779695,0.4050381218951014
ATEA,2010-03-31,0.2997748535838099,0.23913456760956567,0.4816957115065425
TOM,2010-03-31,0.2846523098332253,0.26055600669812323,0.35694121923853145
TEL,2010-03-31,0.22650092844219472,0.1651041598434887,0.4106912342383128
YAR,2010-03-31,0.13832309519581515,0.08507101506121113,0.2980793355996272
VEND,2010-03-31,0.12015025316213764,0.14416233733650305,0.0481140006390414
MOWI,2010-03-31,0.1100888837185543,0.21233958003336678,-0.19666320522588318
EQNR,2010-03-31,0.09484298348578057,0.005440096864501531,0.3630516433496177
GJF,2010-03-31,0.05192048636943741,0.06922731515924989,
NHY,2010-03-31,-0.01237330843215141,-0.019015970771228533,0.007554678585079956
ORK,2010-03-31,-0.09888470970456181,-0.19908942742792368,0.2017294434655238
STB,2010-03-31,-0.22310762156361824,-0.250796848152663,-0.140039941796484
FRO,2010-03-31,-0.4355578319291935,-0.6310469066586969,0.15090939225931643
PROT,2010-03-31,-0.5338911003538718,0.3522693235894423,-3.1923723721838138
AKRBP,2010-03-31,-1.292340235455776,-1.0890808078406018,-1.9021185183012983
DNB,2010-03-31,-1.4644964917821124,-2.066429711379852,0.34130316701110686
SUBC,2010-05-31,0.0,0.0,0.0
NOD,2010-06-30,1.0573636693637356,1.3233831862364704,0.2593051187455311
PROT,2010-06-30,0.8363956399524943,0.16940526288031688,2.8373667711690267
AFG,2010-06-30,0.8254674428354233,1.074627924891029,0.07798599666860573
KOG,2010-06-30,0.518640581456363,0.6258455521607793,0.19702566934311433
SALM,2010-06-30,0.425735518509568,0.5384720177917585,0.08752602066299638
TEL,2010-06-30,0.22066544088868825,0.21436376171828123,0.23957047839990928
VEI,2010-06-30,0.21292518393018672,0.29700930943177545,-0.03932719257457948
YAR,2010-06-30,0.17719618665697962,0.1659730665466075,0.21086554698809584
ATEA,2010-06-30,0.15748291898830352,0.1870293033446795,0.06884376591917568
EQNR,2010-06-30,0.1194495967496701,0.06072119647835762,0.2956347975636075
TOM,2010-06-30,0.11820793110618269,0.1577796180654508,-0.0005071297716216043
VEND,2010-06-30,0.11342298779220872,0.2265841763874648,-0.2260605779935596
MOWI,2010-06-30,0.08403793967497239,0.2421445725415266,-0.3902819589246903
NHY,2010-06-30,-0.07717174798366554,-0.02984258974646807,-0.21915922269525795
ORK,2010-06-30,-0.28596917685390266,-0.36512891302801764,-0.04848996833155751
STB,2010-06-30,-0.2944853981577683,-0.3050362693438947,-0.2628327845993892
FRO,2010-06-30,-0.47898300509787484,-0.6186259639756112,-0.06005412846466562
DNB,2010-06-30,-1.5554941852957023,-2.081765941252426,0.023321082574468906
AKRBP,2010-06-30,-1.5618862767418265,-1.065604274096032,-3.0507322846792095
GJF,2010-06-30,,,
SUBC,2010-08-31,0.0,0.0,0.0
NOD,2010-09-30,1.1843997936260848,1.6079082610931605,-0.08612560877514244
YAR,2010-09-30,1.0139246190599889,0.2438235408585273,3.324227853664374
MOWI,2010-09-30,0.6944538704166701,0.219787724677547,2.118452307634039
AFG,2010-09-30,0.6098193795682054,0.942237680233398,-0.3874355224273725
SALM,2010-09-30,0.3274515529737627,0.5379602821818796,-0.3040746346505879
KOG,2010-09-30,0.3166797325482742,0.5094498235889788,-0.2616305405738398
VEI,2010-09-30,0.12665285881404265,0.31257418277253374,-0.43111111306143074
VEND,2010-09-30,0.11038361161947785,0.33931951832293683,-0.5764241084908992
TEL,2010-09-30,0.09281642448489558,0.21605239312231034,-0.27689148142734865
PROT,2010-09-30,0.058863322904706,0.1669788176290891,-0.2654831612684433
GJF,2010-09-30,0.044379500512021705,0.05917266734936227,
EQNR,2010-09-30,0.03649494237920893,0.07969592767011165,-0.09310801349349923
ATEA,2010-09-30,0.02259665459746836,0.14688129352198293,-0.35025726217607533
TOM,2010-09-30,-0.13859397541216817,-0.016153219228349856,-0.5059162439636231
NHY,2010-09-30,-0.1528771279505865,-0.02202391129255507,-0.5454367779246808
ORK,2010-09-30,-0.3337467659802181,-0.2791994985988947,-0.4973885681241882
STB,2010-09-30,-0.35670050939038794,-0.32808501308995824,-0.44254699829167693
FRO,2010-09-30,-0.5939956716937833,-0.6725200242829433,-0.3584226139263031
AKRBP,2010-09-30,-0.674344141986005,-0.999513891404578,0.30116510626971416
DNB,2010-09-30,-1.6160442503771626,-2.0341947941718783,-0.36159261899301515
SUBC,2010-11-30,0.0,0.0,0.0
VEND,2010-12-31,1.4202890080327175,0.5174101916654655,4.128925457134474
NOD,2010-12-31,1.387557800954724,1.9233165378421113,-0.2197184097074381
AFG,2010-12-31,0.4189676626772193,0.6370506214133128,-0.23528121353106135
KOG,2010-12-31,0.40974100436669275,0.6237482263120394,-0.2322806614693473
SALM,2010-12-31,0.36783567032349485,0.5676141165947168,-0.2314996684901712
YAR,2010-12-31,0.13706003836969521,0.2594778041194925,-0.2301932588796967
MOWI,2010-12-31,0.13287827730864465,0.2536821749582221,-0.22953341564008767
TEL,2010-12-31,0.10850620427708829,0.2224857032541508,-0.23343229265409923
GJF,2010-12-31,0.09765296030532677,0.13020394707376903,
PROT,2010-12-31,0.06937542592229498,0.17142035451198137,-0.2367593598467642
ATEA,2010-12-31,0.06079413048381629,0.1592780880785977,-0.23465774230052797
VEI,2010-12-31,0.04219645938929324,0.1351795059220798,-0.23675268020906642
NHY,2010-12-31,0.024021135173831643,0.08669634412695579,-0.16400449168554077
EQNR,2010-12-31,-0.05550216689026782,0.003042530712293809,-0.2311362596979527
TOM,2010-12-31,-0.08366187226064932,-0.03199873602605347,-0.23865128096443686
ORK,2010-12-31,-0.24978378277802915,-0.25269830491381035,-0.24104021637068554
STB,2010-12-31,-0.35534653682229045,-0.39611458905985647,-0.23304238010959233
AKRBP,2010-12-31,-0.644826577085324,-0.7818196300777042,-0.23384741810818346
FRO,2010-12-31,-0.7748134623943523,-0.9553215031985103,-0.2332893399818783
DNB,2010-12-31,-1.5411142992412565,-1.9768839431590275,-0.23380536748794314
VEND,2011-03-31,1.584484942019504,0.9005900011279572,3.6361697646941438
KOG,2011-03-31,0.6363709269673383,0.8490137389299628,-0.001557508920535176
SALM,2011-03-31,0.5870848546073778,0.8281127190180936,-0.13599873862476947
AFG,2011-03-31,0.4572699635547727,0.7025575938025623,-0.2785929271885962
YAR,2011-03-31,0.38688927372566556,0.43354646721493695,0.24691769325785135
TEL,2011-03-31,0.33383094242059425,0.4079386203448519,0.11150790864782115
MOWI,2011-03-31,0.2916832714412788,0.37530091442567187,0.040830342488099594
NHY,2011-03-31,0.21603067663858652,0.06339022613545439,0.6739520281479829
GJF,2011-03-31,0.20612056794265682,0.21234263227059805,0.1874543749588331
PROT,2011-03-31,0.1174573508881037,0.2871213685233626,-0.391534702017673
ATEA,2011-03-31,0.1153794841279246,0.2126579289135576,-0.1764558502289743
EQNR,2011-03-31,0.05677198109479718,0.04132950686796137,0.10309940377530462
VEI,2011-03-31,0.04469244946333617,0.19718009503167627,-0.4127704872416842
TOM,2011-03-31,-0.22518867188079691,-0.13925846006726306,-0.4829793073213985
SUBC,2011-03-31,-0.36118606032767786,-0.37863770538287117,-0.30883112516209776
STB,2011-03-31,-0.4091945257266877,-0.454138761383004,-0.27436181875773874
ORK,2011-03-31,-0.5738908328013755,-0.0781748575197622,-2.0610387586462156
AKRBP,2011-03-31,-0.8533165441546022,-1.081288788863135,-0.16939981002900356
FRO,2011-03-31,-0.9878618198439177,-1.2289237324208973,-0.2646760821129792
DNB,2011-03-31,-1.1920574795850267,-1.5754985062072449,-0.0417343997183718
BRG,2011-03-31,,,
VEND,2011-06-30,1.2053463056379967,0.933638415816272,2.020469975103171
AFG,2011-06-30,0.6316011553452306,0.9492266857185047,-0.32127543577459167
EQNR,2011-06-30,0.46833534952053313,0.2371967038525558,1.161751286524465
NHY,2011-06-30,0.4290041169949467,0.017597072872025707,1.6632252493637099
MOWI,2011-06-30,0.3865473991946776,0.5503483709343088,-0.10485551602421588
PROT,2011-06-30,0.3663237122244895,0.455947196551941,0.09745325924213506
KOG,2011-06-30,0.36476518909166455,0.4293422649628191,0.171033961478201
GJF,2011-06-30,0.2983123588601404,0.22962231630488858,0.504382486525896
YAR,2011-06-30,0.2966943615971152,0.3794550825956713,0.04841219860144697
SALM,2011-06-30,0.2504246647746175,0.4210825783216314,-0.26154907586642406
ATEA,2011-06-30,0.2489114860958267,0.33948846161911,-0.0228194404740232
TEL,2011-06-30,0.15637292155587218,0.3321385085930589,-0.37092383955568803
VEI,2011-06-30,0.06025680129742228,0.14903528159303864,-0.2060786395894268
STB,2011-06-30,-0.12447644757996754,-0.3647737281409801,0.5964153941030702
TOM,2011-06-30,-0.1571665522726428,0.031050359603297342,-0.7218172879004633
SUBC,2011-06-30,-0.3921043624791114,-0.44295793386011334,-0.2395436483361056
ORK,2011-06-30,-0.5256639819348115,0.23066735595186014,-2.794657995594826
